date,site,sales,units_sold,unit_price,order_id,product id
07/02/2019,Amazon Seller Central - UK,9.99,1,11.99,3575,526
07/02/2019,Amazon Seller Central - UK,20.83,1,24.99,3611,521
07/02/2019,Amazon Seller Central - UK,19.16,1,22.99,25195,210
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,27943,504
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,827,504
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,19679,504
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,34627,504
07/02/2019,Amazon Seller Central - UK,22.49,1,26.99,31411,507
07/02/2019,Amazon Seller Central - UK,18.74,1,22.49,27237,508
07/02/2019,Amazon Seller Central - UK,22.49,1,26.99,32049,508
07/02/2019,Amazon Seller Central - UK,22.49,1,26.99,28049,508
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,28372,562
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,17676,562
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,3944,54
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,38341,52
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,25624,53
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,21490,51
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,33915,54
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,33915,52
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,38630,52
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,29094,53
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,33835,52
07/02/2019,Amazon Seller Central - UK,18.05,1,21.66,27237,625
07/02/2019,Amazon Seller Central - UK,21.66,1,25.99,15848,625
07/02/2019,Amazon Seller Central - UK,21.66,1,25.99,28049,625
07/02/2019,Amazon Seller Central - UK,108.33,1,129.99,3964,322
07/02/2019,Amazon Seller Central - UK,24.99,1,29.99,36005,352
07/02/2019,Amazon Seller Central - UK,24.99,1,29.99,28112,352
07/02/2019,Amazon Seller Central - UK,39.99,1,47.99,2774,599
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,14935,563
07/02/2019,Amazon Seller Central - UK,183.33,1,219.99,20115,4
07/02/2019,Amazon Seller Central - UK,8.33,1,9.99,19627,593
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,25816,32
07/02/2019,Amazon Seller Central - UK,58.33,1,69.99,37291,561
07/02/2019,Amazon Seller Central - UK,58.33,1,69.99,39156,561
07/02/2019,Amazon Seller Central - UK,58.33,1,69.99,28433,561
07/02/2019,Amazon Seller Central - UK,58.33,1,69.99,16587,561
07/02/2019,Amazon Seller Central - UK,58.33,1,69.99,32529,561
07/02/2019,Amazon Seller Central - UK,58.33,1,69.99,21933,561
07/02/2019,Amazon Seller Central - UK,58.33,1,69.99,22982,561
07/02/2019,Amazon Seller Central - UK,58.33,1,69.99,20097,561
07/02/2019,Amazon Seller Central - UK,58.33,1,69.99,30510,561
07/02/2019,Amazon Seller Central - UK,58.33,1,69.99,1168,561
07/02/2019,Amazon Seller Central - UK,58.33,1,69.99,17783,561
07/02/2019,Amazon Seller Central - UK,83.33,1,99.99,36890,125
07/02/2019,Amazon Seller Central - UK,83.33,1,99.99,1567,125
07/02/2019,Amazon Seller Central - UK,9.16,1,10.99,26456,119
07/02/2019,Amazon Seller Central - UK,15.83,1,18.99,24866,105
07/02/2019,Amazon Seller Central - UK,10.83,1,12.99,29485,93
07/02/2019,Amazon Seller Central - UK,22.49,1,26.99,27240,510
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,26339,696
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,23033,694
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,36590,694
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,33015,694
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,30584,694
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,17267,694
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,28460,694
07/02/2019,Amazon Seller Central - UK,16.66,1,19.99,33145,540
07/02/2019,Amazon Seller Central - UK,16.66,1,19.99,954,540
07/02/2019,Amazon Seller Central - UK,74.99,1,89.99,2214,156
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,3489,695
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,35439,695
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,33112,695
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,18947,695
07/02/2019,Amazon Seller Central - UK,18.33,1,21.99,21435,528
07/02/2019,Amazon Seller Central - UK,14.99,1,17.99,32369,529
07/02/2019,Amazon Seller Central - UK,19.99,1,23.99,32586,531
07/02/2019,Amazon Seller Central - UK,19.99,1,23.99,20247,531
07/02/2019,Amazon Seller Central - UK,16.66,1,19.99,28195,532
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,20033,477
07/02/2019,Amazon Seller Central - UK,2.08,1,2.49,26086,133
07/02/2019,Amazon Seller Central - UK,10.83,1,12.99,4428,101
07/02/2019,Amazon Seller Central - UK,24.99,1,29.99,15502,86
07/02/2019,Amazon Seller Central - UK,16.65,2,9.99,3705,106
07/02/2019,Amazon Seller Central - UK,20.83,1,24.99,24389,56
07/02/2019,Amazon Seller Central - UK,20.83,1,24.99,17550,58
07/02/2019,Amazon Seller Central - UK,224.99,1,269.99,15390,323
07/02/2019,Amazon Seller Central - UK,70.83,1,84.99,32460,622
07/02/2019,Amazon Seller Central - UK,10.83,1,12.99,204,627
07/02/2019,Amazon Seller Central - UK,41.65,2,24.99,27344,592
07/02/2019,Amazon Seller Central - UK,20.83,1,24.99,36264,592
07/02/2019,Amazon Seller Central - UK,49.99,1,59.99,16577,225
07/02/2019,Amazon Seller Central - UK,9.99,1,11.99,30165,558
07/02/2019,Amazon Seller Central - UK,16.66,1,19.99,20652,559
07/02/2019,Amazon Seller Central - UK,7.48,1,8.98,31749,716
07/02/2019,Amazon Seller Central - UK,20.83,1,24.99,20099,209
07/02/2019,Amazon Seller Central - UK,24.99,1,29.99,17900,233
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,30639,115
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,20933,116
07/02/2019,Amazon Seller Central - UK,45.83,1,54.99,15869,117
07/02/2019,Amazon Seller Central - UK,41.66,1,49.99,24739,464
07/02/2019,Amazon Seller Central - UK,74.99,1,89.99,30081,421
07/02/2019,Amazon Seller Central - UK,74.99,1,89.99,21713,421
07/02/2019,Amazon Seller Central - UK,8.33,1,9.99,602,493
07/02/2019,Amazon Seller Central - UK,8.33,1,9.99,31056,493
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,36406,550
07/02/2019,Amazon Seller Central - UK,33.33,1,39.99,799,550
07/02/2019,Amazon Seller Central - UK,28.32,2,16.99,18036,91
07/02/2019,Amazon Seller Central - UK,14.16,1,16.99,4242,92
07/02/2019,Amazon Seller Central - UK,14.16,1,16.99,15449,92
07/02/2019,Amazon Seller Central - UK,14.16,1,16.99,20728,92
07/02/2019,Amazon Seller Central - UK,16.66,1,19.99,26747,128
07/02/2019,Amazon Seller Central - UK,10.83,1,12.99,18881,130
07/02/2019,Amazon Seller Central - UK,116.65,2,69.99,32108,78
07/02/2019,Amazon Seller Central - UK,9.16,1,10.99,16264,74
07/02/2019,Amazon Seller Central - UK,9.16,1,10.99,2050,74
07/02/2019,Amazon Seller Central - UK,9.16,1,10.99,36083,74
07/02/2019,Amazon Seller Central - UK,9.16,1,10.99,37233,74
07/02/2019,Amazon Seller Central - UK,9.16,1,10.99,880,74
07/02/2019,Amazon Seller Central - UK,10.83,1,12.99,3061,75
07/02/2019,Amazon Seller Central - UK,24.99,1,29.99,22904,73
07/02/2019,Amazon Seller Central - UK,79.16,1,94.99,15291,198
07/02/2019,Amazon Seller Central - UK,49.99,1,59.99,27784,311
07/02/2019,Amazon Seller Central - UK,12.49,1,14.99,22713,83
07/02/2019,Amazon Seller Central - UK,12.49,1,14.99,16695,83
07/02/2019,Amazon Seller Central - UK,12.49,1,14.99,19424,83
07/02/2019,Amazon Seller Central - UK,41.66,1,49.99,17767,112
07/02/2019,Amazon Seller Central - UK,41.66,1,49.99,36828,113
07/02/2019,Amazon Seller Central - UK,41.66,1,49.99,31047,113
07/02/2019,eBay Auction UK,16.66,1,19.99,8266,458
07/02/2019,eBay Fixed Price UK,33.33,1,39.99,8252,286
07/02/2019,eBay Fixed Price UK,74.99,1,89.99,8267,610
07/02/2019,eBay Fixed Price UK,74.99,1,89.99,8257,611
07/02/2019,eBay Fixed Price UK,29.16,1,34.99,8228,443
07/02/2019,eBay Fixed Price UK,10.83,1,12.99,8224,134
07/02/2019,eBay Fixed Price UK,33.33,1,39.99,8219,44
07/02/2019,eBay Fixed Price UK,6.66,1,7.99,8276,48
07/02/2019,eBay Fixed Price UK,11.66,1,13.99,8253,96
07/02/2019,eBay Fixed Price UK,11.66,1,13.99,8256,96
07/02/2019,eBay Fixed Price UK,5.83,1,6.99,8235,734
07/02/2019,eBay Fixed Price UK,4.99,1,5.99,8234,149
07/02/2019,eBay Fixed Price UK,14.99,1,17.99,8222,190
07/02/2019,eBay Fixed Price UK,20.1,2,11.99,8250,526
07/02/2019,eBay Fixed Price UK,20.83,1,24.99,8220,521
07/02/2019,eBay Fixed Price UK,20.83,1,24.99,8238,508
07/02/2019,eBay Fixed Price UK,20.83,1,24.99,8241,508
07/02/2019,eBay Fixed Price UK,20.83,1,24.99,8264,508
07/02/2019,eBay Fixed Price UK,33.33,1,39.99,8259,562
07/02/2019,eBay Fixed Price UK,66.65,2,39.99,8245,50
07/02/2019,eBay Fixed Price UK,33.33,1,39.99,8226,51
07/02/2019,eBay Fixed Price UK,33.33,1,39.99,8247,53
07/02/2019,eBay Fixed Price UK,20.83,1,24.99,8275,454
07/02/2019,eBay Fixed Price UK,141.66,1,169.99,8273,62
07/02/2019,eBay Fixed Price UK,33.33,1,39.99,8231,522
07/02/2019,eBay Fixed Price UK,33.33,1,39.99,8233,522
07/02/2019,eBay Fixed Price UK,33.33,1,39.99,8248,522
07/02/2019,eBay Fixed Price UK,66.66,1,79.99,8255,519
07/02/2019,eBay Fixed Price UK,12.49,1,14.99,8223,97
07/02/2019,eBay Fixed Price UK,12.49,1,14.99,8242,97
07/02/2019,eBay Fixed Price UK,8.33,1,9.99,8239,119
07/02/2019,eBay Fixed Price UK,12.49,1,14.99,8243,693
07/02/2019,eBay Fixed Price UK,15.83,1,18.99,8262,105
07/02/2019,eBay Fixed Price UK,10.83,1,12.99,8271,93
07/02/2019,eBay Fixed Price UK,20.83,1,24.99,8244,510
07/02/2019,eBay Fixed Price UK,41.66,1,49.99,8263,696
07/02/2019,eBay Fixed Price UK,41.66,1,49.99,8269,694
07/02/2019,eBay Fixed Price UK,24.99,1,29.99,8261,513
07/02/2019,eBay Fixed Price UK,41.66,1,49.99,8272,695
07/02/2019,eBay Fixed Price UK,37.49,1,44.99,8236,217
07/02/2019,eBay Fixed Price UK,10.83,1,12.99,8225,101
07/02/2019,eBay Fixed Price UK,10.83,1,12.99,8265,101
07/02/2019,eBay Fixed Price UK,20.83,1,24.99,8258,57
07/02/2019,eBay Fixed Price UK,19.16,1,22.99,8246,126
07/02/2019,eBay Fixed Price UK,20.83,1,24.99,8229,555
07/02/2019,eBay Fixed Price UK,41.9,2,24.99,8270,555
07/02/2019,eBay Fixed Price UK,99.99,1,119.99,8232,456
07/02/2019,eBay Fixed Price UK,35.83,1,42.99,8249,35
07/02/2019,eBay Fixed Price UK,20.83,1,24.99,8260,209
07/02/2019,eBay Fixed Price UK,45.83,1,54.99,8240,116
07/02/2019,eBay Fixed Price UK,41.66,1,49.99,8221,197
07/02/2019,eBay Fixed Price UK,117.35,2,69.99,8227,480
07/02/2019,Fruugo UK,24.99,1,24.99,44407,505
07/02/2019,Fruugo UK,33.33,1,33.33,44408,52
07/02/2019,ManoMano UK,26.65,1,31.99,45180,690
07/02/2019,ManoMano UK,12.49,1,14.99,45185,24
07/02/2019,ManoMano UK,91.64,2,54.99,45194,563
07/02/2019,ManoMano UK,183.32,1,219.99,45185,4
07/02/2019,ManoMano UK,58.32,1,69.99,45183,561
07/02/2019,ManoMano UK,58.32,1,69.99,45195,561
07/02/2019,ManoMano UK,24.98,2,14.99,45188,693
07/02/2019,ManoMano UK,41.65,1,49.99,45189,696
07/02/2019,ManoMano UK,41.65,1,49.99,45196,696
07/02/2019,ManoMano UK,16.65,1,19.99,45188,728
07/02/2019,ManoMano UK,45.82,1,54.99,45191,115
07/02/2019,ManoMano UK,8.32,1,9.99,45182,525
07/02/2019,Amazon Seller Central - DE,34.04,1,40.51,40917,496
07/02/2019,Amazon Seller Central - DE,118.14,1,140.59,39616,461
07/02/2019,Amazon Seller Central - DE,29.54,1,35.15,39526,49
07/02/2019,Amazon Seller Central - DE,40.61,1,48.33,40482,170
07/02/2019,Amazon Seller Central - DE,81.22,2,48.33,40299,170
07/02/2019,Amazon Seller Central - DE,36.92,1,43.94,39588,52
07/02/2019,Amazon Seller Central - DE,24.37,1,29,40631,521
07/02/2019,Amazon Seller Central - DE,67.79,2,40.33,40599,477
07/02/2019,Amazon Seller Central - DE,36.92,1,43.94,40603,53
07/02/2019,Amazon Seller Central - DE,22.15,1,26.36,39742,542
07/02/2019,Amazon Seller Central - DE,36.92,1,43.94,40551,50
07/02/2019,Amazon Seller Central - DE,36.92,1,43.94,40564,50
07/02/2019,Amazon Seller Central - DE,55.38,1,65.9,5106,338
07/02/2019,eBay Fixed Price DE,73.84,2,43.94,8230,43
07/02/2019,eBay Fixed Price DE,59.07,1,70.3,8237,502
07/02/2019,eBay Fixed Price DE,14.77,1,17.57,8251,520
07/02/2019,ManoMano DE,36.91,1,43.94,45187,45
07/02/2019,ManoMano DE,36.91,1,43.94,45187,44
08/02/2019,Amazon Seller Central - IT,48.19,1,58.79,43270,170
08/02/2019,Amazon Seller Central - IT,61.14,1,74.59,5876,338
08/02/2019,ManoMano IT,162.25,2,98.98,45202,691
08/02/2019,Amazon Seller Central - ES,55.96,1,67.72,44210,52
08/02/2019,Amazon Seller Central - ES,40.83,1,49.4,42289,496
08/02/2019,ManoMano ES,28.78,1,34.84,45205,608
08/02/2019,Amazon Seller Central - FR,48.26,1,48.26,43113,51
08/02/2019,Amazon Seller Central - FR,52.65,1,52.65,6028,170
08/02/2019,Amazon Seller Central - FR,15.8,1,15.8,43140,148
08/02/2019,Amazon Seller Central - FR,74.59,1,74.59,42622,504
08/02/2019,Amazon Seller Central - FR,28.96,1,28.96,41724,521
08/02/2019,Amazon Seller Central - FR,34.66,1,34.66,44008,209
08/02/2019,Amazon Seller Central - FR,26.33,1,26.33,42492,542
08/02/2019,Amazon Seller Central - FR,105.3,1,105.3,43980,152
08/02/2019,Amazon Seller Central - FR,43.88,1,43.88,43589,50
08/02/2019,eBay Prix Fixe FR,17.55,1,17.55,8298,154
08/02/2019,eBay Prix Fixe FR,144.79,1,144.79,8287,140
08/02/2019,ManoMano FR,20.47,1,24.57,45203,24
08/02/2019,ManoMano FR,65.81,1,78.98,45214,551
08/02/2019,ManoMano FR,64.35,1,77.22,45210,519
08/02/2019,ManoMano FR,18.28,1,21.94,45201,520
08/02/2019,ManoMano FR,18.28,1,21.94,45208,520
08/02/2019,ManoMano FR,34.22,1,41.07,45209,522
08/02/2019,ManoMano FR,102.37,1,122.85,45203,15
08/02/2019,ManoMano FR,29.76,1,35.71,45212,514
08/02/2019,Amazon Seller Central - UK,26.66,1,31.99,33754,690
08/02/2019,Amazon Seller Central - UK,37.49,1,44.99,18845,691
08/02/2019,Amazon Seller Central - UK,29.16,1,34.99,26294,345
08/02/2019,Amazon Seller Central - UK,33.33,1,39.99,36349,285
08/02/2019,Amazon Seller Central - UK,83.33,1,99.99,29494,152
08/02/2019,Amazon Seller Central - UK,16.66,1,19.99,24887,346
08/02/2019,Amazon Seller Central - UK,14.99,1,17.99,15269,347
08/02/2019,Amazon Seller Central - UK,14.99,1,17.99,2249,348
08/02/2019,Amazon Seller Central - UK,20.83,1,24.99,33799,26
08/02/2019,Amazon Seller Central - UK,24.99,1,29.99,35663,505
08/02/2019,Amazon Seller Central - UK,66.66,1,79.99,33048,453
08/02/2019,Amazon Seller Central - UK,49.99,1,59.99,3178,265
08/02/2019,Amazon Seller Central - UK,45.83,1,54.99,1570,263
08/02/2019,Amazon Seller Central - UK,49.99,1,59.99,19498,265
08/02/2019,Amazon Seller Central - UK,49.99,1,59.99,29855,265
08/02/2019,Amazon Seller Central - UK,58.32,2,34.99,30223,499
08/02/2019,Amazon Seller Central - UK,29.16,1,34.99,28933,499
08/02/2019,Amazon Seller Central - UK,29.16,1,34.99,25367,499
08/02/2019,Amazon Seller Central - UK,33.33,1,39.99,26562,502
08/02/2019,Amazon Seller Central - UK,33.33,1,39.99,37989,44
08/02/2019,Amazon Seller Central - UK,33.33,1,39.99,17826,43
08/02/2019,Amazon Seller Central - UK,6.66,1,7.99,36010,48
08/02/2019,Amazon Seller Central - UK,6.66,1,7.99,27779,48
08/02/2019,Amazon Seller Central - UK,11.66,1,13.99,1897,96
08/02/2019,Amazon Seller Central - UK,41.66,1,49.99,33385,170
08/02/2019,Amazon Seller Central - UK,29.16,1,34.99,32793,169
08/02/2019,Amazon Seller Central - UK,10.83,1,12.99,38206,708
08/02/2019,Amazon Seller Central - UK,21.35,3,8.54,2479,702
08/02/2019,Amazon Seller Central - UK,83.33,1,99.99,1553,568
08/02/2019,Amazon Seller Central - UK,19.16,1,22.99,27852,509
08/02/2019,Amazon Seller Central - UK,124.99,1,149.99,261,140
08/02/2019,Amazon Seller Central - UK,49.99,1,59.99,23848,337
08/02/2019,Amazon Seller Central - UK,49.99,1,59.99,19550,337
08/02/2019,Amazon Seller Central - UK,14.99,1,17.99,35007,189
08/02/2019,Amazon Seller Central - UK,16.66,1,19.99,21350,230
08/02/2019,Amazon Seller Central - UK,19.16,1,22.99,31999,520
08/02/2019,Amazon Seller Central - UK,19.16,1,22.99,25137,520
08/02/2019,Amazon Seller Central - UK,20.83,1,24.99,20615,521
08/02/2019,Amazon Seller Central - UK,45.83,1,54.99,36253,504
08/02/2019,Amazon Seller Central - UK,45.83,1,54.99,30690,504
08/02/2019,Amazon Seller Central - UK,22.49,1,26.99,19607,507
08/02/2019,Amazon Seller Central - UK,22.49,1,26.99,3591,507
08/02/2019,Amazon Seller Central - UK,22.49,1,26.99,28969,507
08/02/2019,Amazon Seller Central - UK,22.49,1,26.99,18117,507
08/02/2019,Amazon Seller Central - UK,22.49,1,26.99,33731,508
08/02/2019,Amazon Seller Central - UK,22.49,1,26.99,24291,508
08/02/2019,Amazon Seller Central - UK,22.49,1,26.99,3912,508
08/02/2019,Amazon Seller Central - UK,22.49,1,26.99,37272,508
08/02/2019,Amazon Seller Central - UK,33.33,1,39.99,36921,562
08/02/2019,Amazon Seller Central - UK,33.33,1,39.99,24314,562
08/02/2019,Amazon Seller Central - UK,399.9,12,39.99,29698,50
08/02/2019,Amazon Seller Central - UK,33.33,1,39.99,20621,51
08/02/2019,Amazon Seller Central - UK,33.33,1,39.99,37090,52
08/02/2019,Amazon Seller Central - UK,33.33,1,39.99,23129,53
08/02/2019,Amazon Seller Central - UK,33.33,1,39.99,19459,53
08/02/2019,Amazon Seller Central - UK,33.33,1,39.99,2283,52
08/02/2019,Amazon Seller Central - UK,33.33,1,39.99,2283,51
08/02/2019,Amazon Seller Central - UK,33.33,1,39.99,34244,52
08/02/2019,Amazon Seller Central - UK,20.83,1,24.99,18702,454
08/02/2019,Amazon Seller Central - UK,108.33,1,129.99,28665,322
08/02/2019,Amazon Seller Central - UK,24.99,1,29.99,29890,352
08/02/2019,Amazon Seller Central - UK,24.99,1,29.99,27441,352
08/02/2019,Amazon Seller Central - UK,24.99,1,29.99,37599,352
08/02/2019,Amazon Seller Central - UK,24.99,1,29.99,29267,352
08/02/2019,Amazon Seller Central - UK,45.83,1,54.99,15542,563
08/02/2019,Amazon Seller Central - UK,9.16,1,10.99,22654,654
08/02/2019,Amazon Seller Central - UK,33.33,1,39.99,4340,32
08/02/2019,Amazon Seller Central - UK,58.33,1,69.99,17789,561
08/02/2019,Amazon Seller Central - UK,58.33,1,69.99,18419,561
08/02/2019,Amazon Seller Central - UK,58.33,1,69.99,18717,561
08/02/2019,Amazon Seller Central - UK,58.33,1,69.99,23729,561
08/02/2019,Amazon Seller Central - UK,58.33,1,69.99,421,561
08/02/2019,Amazon Seller Central - UK,274.99,1,329.99,22626,320
08/02/2019,Amazon Seller Central - UK,83.33,1,99.99,425,15
08/02/2019,Amazon Seller Central - UK,9.16,1,10.99,649,119
08/02/2019,Amazon Seller Central - UK,18.32,2,10.99,15486,119
08/02/2019,Amazon Seller Central - UK,9.16,1,10.99,19794,119
08/02/2019,Amazon Seller Central - UK,9.16,1,10.99,37902,119
08/02/2019,Amazon Seller Central - UK,31.65,2,18.99,15486,105
08/02/2019,Amazon Seller Central - UK,15.83,1,18.99,25257,105
08/02/2019,Amazon Seller Central - UK,15.83,1,18.99,17204,105
08/02/2019,Amazon Seller Central - UK,22.49,1,26.99,14973,510
08/02/2019,Amazon Seller Central - UK,22.49,1,26.99,1592,510
08/02/2019,Amazon Seller Central - UK,45.83,1,54.99,22190,694
08/02/2019,Amazon Seller Central - UK,41.66,1,49.99,29666,301
08/02/2019,Amazon Seller Central - UK,24.99,1,29.99,27671,523
08/02/2019,Amazon Seller Central - UK,34.99,1,41.99,2855,150
08/02/2019,Amazon Seller Central - UK,45.83,1,54.99,33878,695
08/02/2019,Amazon Seller Central - UK,45.83,1,54.99,26466,695
08/02/2019,Amazon Seller Central - UK,18.33,1,21.99,31952,528
08/02/2019,Amazon Seller Central - UK,19.99,1,23.99,31118,531
08/02/2019,Amazon Seller Central - UK,33.32,2,19.99,19419,532
08/02/2019,Amazon Seller Central - UK,12.49,1,14.99,32279,533
08/02/2019,Amazon Seller Central - UK,49.99,1,59.99,26396,628
08/02/2019,Amazon Seller Central - UK,10.83,1,12.99,19977,101
08/02/2019,Amazon Seller Central - UK,10.83,1,12.99,15866,102
08/02/2019,Amazon Seller Central - UK,12.49,1,14.99,32896,103
08/02/2019,Amazon Seller Central - UK,12.49,1,14.99,27196,103
08/02/2019,Amazon Seller Central - UK,14.16,1,16.99,34695,99
08/02/2019,Amazon Seller Central - UK,16.66,1,19.99,1517,605
08/02/2019,Amazon Seller Central - UK,20.83,1,24.99,26058,592
08/02/2019,Amazon Seller Central - UK,20.83,1,24.99,29908,592
08/02/2019,Amazon Seller Central - UK,9.99,1,11.99,36998,558
08/02/2019,Amazon Seller Central - UK,20.83,1,24.99,20496,555
08/02/2019,Amazon Seller Central - UK,20.83,1,24.99,38840,209
08/02/2019,Amazon Seller Central - UK,58.33,1,69.99,25321,479
08/02/2019,Amazon Seller Central - UK,24.99,1,29.99,35862,137
08/02/2019,Amazon Seller Central - UK,45.83,1,54.99,28722,115
08/02/2019,Amazon Seller Central - UK,45.83,1,54.99,30434,117
08/02/2019,Amazon Seller Central - UK,41.66,1,49.99,33879,464
08/02/2019,Amazon Seller Central - UK,416.66,1,499.99,28716,203
08/02/2019,Amazon Seller Central - UK,58.33,1,69.99,881,214
08/02/2019,Amazon Seller Central - UK,14.16,1,16.99,25076,91
08/02/2019,Amazon Seller Central - UK,14.16,1,16.99,37687,92
08/02/2019,Amazon Seller Central - UK,16.66,1,19.99,17831,128
08/02/2019,Amazon Seller Central - UK,10.83,1,12.99,25890,130
08/02/2019,Amazon Seller Central - UK,11.65,2,6.99,19405,129
08/02/2019,Amazon Seller Central - UK,9.16,1,10.99,32856,74
08/02/2019,Amazon Seller Central - UK,29.16,1,34.99,1570,260
08/02/2019,Amazon Seller Central - UK,141.66,1,169.99,24795,597
08/02/2019,Amazon Seller Central - UK,12.49,1,14.99,4101,83
08/02/2019,Amazon Seller Central - UK,12.49,1,14.99,31654,83
08/02/2019,Amazon Seller Central - UK,37.48,3,14.99,31946,83
08/02/2019,eBay Fixed Price UK,8.33,1,9.99,8285,106
08/02/2019,Amazon Seller Central - UK,41.66,1,49.99,17334,113
08/02/2019,Amazon Seller Central - UK,41.66,1,49.99,17453,113
08/02/2019,eBay Fixed Price UK,74.99,1,89.99,8277,610
08/02/2019,eBay Fixed Price UK,74.99,1,89.99,8289,610
08/02/2019,eBay Fixed Price UK,29.16,1,34.99,8314,443
08/02/2019,eBay Fixed Price UK,29.16,1,34.99,8295,499
08/02/2019,eBay Fixed Price UK,33.33,1,39.99,8288,45
08/02/2019,eBay Fixed Price UK,33.33,1,39.99,8311,45
08/02/2019,eBay Fixed Price UK,124.99,1,149.99,8308,140
08/02/2019,eBay Fixed Price UK,4.99,1,5.99,8293,149
08/02/2019,eBay Fixed Price UK,14.99,1,17.99,8284,190
08/02/2019,eBay Fixed Price UK,20.83,1,24.99,8290,508
08/02/2019,eBay Fixed Price UK,33.33,1,39.99,8309,50
08/02/2019,eBay Fixed Price UK,33.33,1,39.99,8307,51
08/02/2019,eBay Fixed Price UK,33.33,1,39.99,8280,53
08/02/2019,eBay Fixed Price UK,18.32,2,10.99,8282,654
08/02/2019,eBay Fixed Price UK,9.16,1,10.99,8292,654
08/02/2019,eBay Fixed Price UK,12.49,1,14.99,8297,97
08/02/2019,eBay Fixed Price UK,10.83,1,12.99,8303,154
08/02/2019,eBay Fixed Price UK,20.83,1,24.99,8306,510
08/02/2019,eBay Fixed Price UK,41.66,1,49.99,8278,467
08/02/2019,eBay Fixed Price UK,41.66,1,49.99,8299,467
08/02/2019,eBay Fixed Price UK,41.66,1,49.99,8283,694
08/02/2019,eBay Fixed Price UK,4.16,1,4.99,8304,673
08/02/2019,eBay Fixed Price UK,41.66,1,49.99,8286,695
08/02/2019,eBay Fixed Price UK,41.66,1,49.99,8305,695
08/02/2019,eBay Fixed Price UK,99.99,1,119.99,8281,475
08/02/2019,eBay Fixed Price UK,74.99,1,89.99,8310,476
08/02/2019,eBay Fixed Price UK,150.88,2,89.99,8312,476
08/02/2019,eBay Fixed Price UK,10.83,1,12.99,8313,101
08/02/2019,eBay Fixed Price UK,39.99,1,47.99,8296,335
08/02/2019,eBay Fixed Price UK,33.33,1,39.99,8279,325
08/02/2019,eBay Fixed Price UK,18.33,1,21.99,8291,191
08/02/2019,eBay Fixed Price UK,5.83,1,6.99,8300,716
08/02/2019,eBay Fixed Price UK,45.83,1,54.99,8301,116
08/02/2019,eBay Fixed Price UK,16.66,1,19.99,8302,207
08/02/2019,eBay Fixed Price UK,10.83,1,12.99,8294,130
08/02/2019,Fruugo UK,29.16,1,29.16,44410,169
08/02/2019,Fruugo UK,16.66,1,16.66,44411,68
08/02/2019,Fruugo UK,18.33,1,18.33,44411,67
08/02/2019,Fruugo UK,8.33,1,8.33,44409,106
08/02/2019,ManoMano UK,333.3,2,199.99,45200,242
08/02/2019,ManoMano UK,14.16,1,16.99,45198,24
08/02/2019,ManoMano UK,14.16,1,16.99,45213,24
08/02/2019,ManoMano UK,158.31,1,189.99,45213,5
08/02/2019,ManoMano UK,83.31,1,99.99,45198,15
08/02/2019,ManoMano UK,129.15,1,154.99,45215,166
08/02/2019,ManoMano UK,129.15,1,154.99,45216,166
08/02/2019,ManoMano UK,38.32,1,45.99,45206,151
08/02/2019,ManoMano UK,45.82,1,54.99,45204,115
08/02/2019,ManoMano UK,45.82,1,54.99,45207,115
08/02/2019,ManoMano UK,45.82,1,54.99,45211,115
08/02/2019,ManoMano UK,45.82,1,54.99,45197,116
08/02/2019,ManoMano UK,416.65,1,499.99,45199,685
08/02/2019,Amazon Seller Central - DE,70.05,1,83.36,40693,622
08/02/2019,Amazon Seller Central - DE,140.11,1,166.73,39707,166
